63175;4.555;DOWN;UP;4.56;4.555;63077;63077;4.555
63244;4.555;DOWN;DOWN;4.56;4.555;63077;63175;4.56
63307;4.555;DOWN;DOWN;4.56;4.555;63077;63244;4.56
63444;4.55;DOWN;DOWN;4.555;4.555;63307;63307;4.56
63504;4.56;UP;DOWN;4.555;4.555;63307;63444;4.56
63590;4.56;UP;UP;4.56;4.555;63504;63504;4.555
63676;4.56;UP;UP;4.56;4.555;63504;63590;4.555
63762;4.56;UP;UP;4.56;4.555;63504;63676;4.555
63836;4.555;DOWN;UP;4.56;4.555;63762;63762;4.555
63891;4.56;UP;DOWN;4.56;4.555;63762;63836;4.56
64028;4.555;DOWN;UP;4.56;4.555;63891;63891;4.555
64095;4.55;DOWN;DOWN;4.56;4.555;63891;64028;4.56
64165;4.55;DOWN;DOWN;4.56;4.55;64095;64095;4.56
64307;4.555;DOWN;DOWN;4.56;4.55;64095;64165;4.56
64374;4.56;UP;DOWN;4.56;4.55;64095;64307;4.56
64441;4.56;UP;UP;4.56;4.55;64374;64374;4.55
64494;4.555;UP;UP;4.56;4.55;64374;64441;4.55
64552;4.56;UP;UP;4.56;4.555;64494;64494;4.55
64618;4.555;DOWN;UP;4.56;4.555;64494;64552;4.55
64709;4.55;DOWN;DOWN;4.56;4.555;64494;64618;4.56
64797;4.56;UP;DOWN;4.56;4.55;64709;64709;4.56
64859;4.55;DOWN;UP;4.56;4.55;64709;64797;4.55
64948;4.56;UP;DOWN;4.56;4.55;64859;64859;4.56
65036;4.555;UP;UP;4.56;4.55;64859;64948;4.55
65101;4.555;DOWN;UP;4.56;4.555;65036;65036;4.55
65174;4.56;UP;DOWN;4.56;4.555;65036;65101;4.56
65248;4.56;UP;UP;4.56;4.555;65174;65174;4.555
65307;4.555;DOWN;UP;4.56;4.555;65174;65248;4.555
65365;4.56;UP;DOWN;4.56;4.555;65307;65307;4.56
65416;4.555;DOWN;UP;4.56;4.555;65307;65365;4.555
65467;4.56;UP;DOWN;4.56;4.555;65416;65416;4.56
65551;4.55;DOWN;UP;4.56;4.555;65416;65467;4.555
65631;4.55;DOWN;DOWN;4.56;4.55;65551;65551;4.56
65684;4.56;UP;DOWN;4.56;4.55;65551;65631;4.56
65759;4.56;UP;UP;4.56;4.55;65684;65684;4.55
65833;4.555;UP;UP;4.56;4.55;65684;65759;4.55
65901;4.56;UP;UP;4.56;4.555;65833;65833;4.55
65974;4.56;UP;UP;4.56;4.555;65833;65901;4.55
66043;4.56;UP;UP;4.56;4.555;65833;65974;4.55
66117;4.56;UP;UP;4.56;4.555;65833;66043;4.55
66208;4.53;DOWN;UP;4.56;4.555;66117;66117;4.55
66337;4.52;DOWN;DOWN;4.56;4.555;66117;66208;4.56
66481;4.525;DOWN;DOWN;4.56;4.52;66337;66337;4.56
66558;4.535;DOWN;DOWN;4.56;4.52;66337;66481;4.56
66655;4.54;DOWN;DOWN;4.56;4.52;66337;66558;4.56
66719;4.54;UP;DOWN;4.54;4.52;66655;66655;4.56
66804;4.54;UP;UP;4.54;4.52;66655;66719;4.52
66866;4.5441;UP;UP;4.54;4.54;66804;66804;4.52
66917;4.545;UP;UP;4.54;4.54;66804;66866;4.52
67014;4.545;UP;UP;4.545;4.54;66917;66917;4.52
67079;4.55;UP;UP;4.545;4.54;66917;67014;4.52
67135;4.55;UP;UP;4.55;4.54;67079;67079;4.52
67199;4.535;DOWN;UP;4.55;4.54;67079;67135;4.52
67263;4.55;UP;DOWN;4.55;4.535;67199;67199;4.55
67328;4.545;UP;UP;4.55;4.535;67199;67263;4.535
67407;4.55;UP;UP;4.55;4.545;67328;67328;4.535
67500;4.55;UP;UP;4.55;4.545;67328;67407;4.535
67582;4.55;UP;UP;4.55;4.545;67328;67500;4.535
67651;4.55;UP;UP;4.55;4.545;67328;67582;4.535
67744;4.55;UP;UP;4.55;4.545;67328;67651;4.535
67799;4.55;UP;UP;4.55;4.545;67328;67744;4.535
67871;4.55;UP;UP;4.55;4.545;67328;67799;4.535
67938;4.55;UP;UP;4.55;4.545;67328;67871;4.535
67995;4.55;UP;UP;4.55;4.545;67328;67938;4.535
68069;4.55;UP;UP;4.55;4.545;67328;67995;4.535
68161;4.54;DOWN;UP;4.55;4.545;68069;68069;4.535
68252;4.55;UP;DOWN;4.55;4.545;68069;68161;4.55
68369;4.55;UP;UP;4.55;4.545;68252;68252;4.545
68433;4.55;UP;UP;4.55;4.545;68252;68369;4.545
68520;4.55;UP;UP;4.55;4.545;68252;68433;4.545
68587;4.55;UP;UP;4.55;4.545;68252;68520;4.545
68653;4.545;DOWN;UP;4.55;4.545;68587;68587;4.545
68704;4.545;DOWN;DOWN;4.55;4.545;68587;68653;4.55
68789;4.55;UP;DOWN;4.55;4.545;68704;68704;4.55
68840;4.55;UP;UP;4.55;4.545;68704;68789;4.545
68925;4.5425;DOWN;UP;4.55;4.545;68840;68840;4.545
68994;4.545;DOWN;DOWN;4.55;4.545;68840;68925;4.55
69089;4.55;UP;DOWN;4.55;4.545;68840;68994;4.55
69152;4.55;UP;UP;4.55;4.545;69089;69089;4.545
69237;4.545;DOWN;UP;4.55;4.545;69089;69152;4.545
69291;4.55;UP;DOWN;4.55;4.545;69237;69237;4.55
69346;4.55;UP;UP;4.55;4.545;69237;69291;4.545
69421;4.55;UP;UP;4.55;4.545;69237;69346;4.545
69486;4.55;UP;UP;4.55;4.545;69237;69421;4.545
69544;4.5458;UP;UP;4.55;4.545;69486;69486;4.545
69609;4.5501;UP;UP;4.55;4.545;69486;69544;4.545
69668;4.53;DOWN;UP;4.5501;4.545;69609;69609;4.545
69728;4.525;DOWN;DOWN;4.5501;4.545;69609;69668;4.5501
69789;4.53;DOWN;DOWN;4.5501;4.525;69728;69728;4.5501
69845;4.53;DOWN;DOWN;4.5501;4.525;69728;69789;4.5501
69955;4.525;DOWN;DOWN;4.53;4.525;69845;69845;4.5501
70009;4.53;UP;DOWN;4.53;4.525;69845;69955;4.5501
70085;4.5342;UP;UP;4.53;4.525;69845;70009;4.525
70149;4.535;UP;UP;4.53;4.525;69845;70085;4.525
70232;4.535;UP;UP;4.535;4.525;70149;70149;4.525
70297;4.535;UP;UP;4.535;4.525;70149;70232;4.525
70358;4.54;UP;UP;4.535;4.535;70297;70297;4.525
70447;4.54;UP;UP;4.535;4.535;70297;70358;4.525
70519;4.54;UP;UP;4.535;4.535;70297;70447;4.525
70583;4.54;UP;UP;4.535;4.535;70297;70519;4.525
70654;4.535;DOWN;UP;4.54;4.535;70583;70583;4.525
70719;4.535;DOWN;DOWN;4.54;4.535;70583;70654;4.54
70779;4.54;UP;DOWN;4.54;4.535;70719;70719;4.54
70835;4.535;DOWN;UP;4.54;4.535;70719;70779;4.535
70891;4.535;DOWN;DOWN;4.54;4.535;70835;70835;4.54
70961;4.54;UP;DOWN;4.54;4.535;70835;70891;4.54
